comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family,k_effective,aicc_recomputed,bic_recomputed
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,48.62943408652981,0.4067971084713866,UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,48,40.04,1.6200355969701263,"{""amplitude"": 0.6250284644643637, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-224.72413655221303,-221.2484011970639
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,50.67862630056248,0.3976601404727796,UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,48,40.04,3.669227811002792,"{""amplitude"": 0.5590602493367235, ""extra"": 1.4, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-225.81454458829506,-222.33880923314595
BARYONIC_MISMATCH_PROXY,68.14750447459541,0.5443757486863687,UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,48,40.04,21.13810598503572,"{""gas_coef"": 8.391935500526902, ""stellar_coef"": 0.02818792262989951}",BARYONIC_SYSTEMATICS_PROXY,2,-210.74052854791998,-207.26479319277087
NUISANCE_GRADIENT_PROXY,50.27685481710503,0.4288001326662348,UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,48,40.04,3.2674563275453394,"{""intercept"": -0.053438983655037325, ""slope"": 0.649361444122452}",NUISANCE_PROXY,2,-222.1956711290426,-218.7199357738935
OVERFLEX_POLY5_NULL,47.009398489559686,0.3460610843307274,UGC03205,RESPONSE_FAMILY_DOMINANT_ZONE,48,40.04,0.0,"{""coef"": [-0.10675730898564381, 3.2839527191471976, -23.299401331407356, 69.99062513617832, -83.95024274161743, 34.74207614910563], ""degree"": 5}",OVERFLEX_NULL,6,-222.70358684528094,-213.52516126763848
SN_RRF_LOCKED_N3_258993,98.13708290245532,9.852619038420118,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,140.53067104331043,"{""amplitude"": 0.3519718060452742, ""scale"": 1.0}",SN_RRF_FAMILY,2,-28.959357643430707,-26.601407324550838
SN_RRF_SATURATING_FAMILY,99.99107472754577,9.840315992992055,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,142.38466286840085,"{""amplitude"": 0.2888338282538983, ""n"": 6.0, ""scale"": 0.65}",SN_RRF_FAMILY,4,-23.841286740139786,-19.836497213491164
NFW_LIKE_DIAGNOSTIC,100.82245074200328,10.189871138706302,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,143.21603888285836,"{""amplitude"": 0.07348867642108654, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-27.949650966522,-25.59170064764213
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,98.77089824631624,9.915356389890006,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,141.16448638717134,"{""amplitude"": 0.2622158901167271, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-28.76893583012515,-26.410985511245283
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,98.64082214664413,9.901387418383392,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,141.0344102874992,"{""amplitude"": 0.2902488570910182, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-28.81123028764693,-26.45327996876706
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,100.09305032419743,9.847605221543107,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,142.48663846505255,"{""amplitude"": 0.32222588857152357, ""extra"": 1.4, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-28.974627978181523,-26.616677659301654
BARYONIC_MISMATCH_PROXY,31.749105852652367,0.7128037819700527,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,74.14269399350746,"{""gas_coef"": 20.455177959976574, ""stellar_coef"": -0.40347844237885283}",BARYONIC_SYSTEMATICS_PROXY,2,-107.74794991678485,-105.38999959790497
NUISANCE_GRADIENT_PROXY,39.05380077780226,1.8963043380422275,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,81.44738891865735,"{""intercept"": -0.5882383560019497, ""slope"": 1.1809841784052761}",NUISANCE_PROXY,2,-78.3942698015223,-76.03631948264243
OVERFLEX_POLY5_NULL,-42.39358814085509,0.4491369731652399,UGC03546,RESPONSE_FAMILY_DOMINANT_ZONE,30,29.23,0.0,"{""coef"": [-0.9479125647085471, 4.589137195616501, -7.427702599853675, 5.38900005222848, -1.0627656484940589, -0.2268346539842987], ""degree"": 5}",OVERFLEX_NULL,6,-110.39656878781825,-105.6415584108888
SN_RRF_LOCKED_N3_258993,178.5002011887356,5.465432585355439,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,143.1906808145937,"{""amplitude"": 0.773659449615035, ""scale"": 0.5}",SN_RRF_FAMILY,2,-96.85737612512756,-93.42980819443471
SN_RRF_SATURATING_FAMILY,180.3422527872193,5.432448487926866,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,145.03273241307738,"{""amplitude"": 0.683307008777537, ""n"": 4.0, ""scale"": 0.4}",SN_RRF_FAMILY,4,-92.46222863571488,-86.01401918125559
NFW_LIKE_DIAGNOSTIC,191.2718328669287,7.122270781480033,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,155.9623124927868,"{""amplitude"": 0.5220577273368057, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-84.41255959334059,-80.98499166264774
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,180.70724188854564,5.719028082267448,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,145.3977215144037,"{""amplitude"": 0.8621135810957261, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR,2,-94.72566287010159,-91.29809493940874
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,180.52882351359617,5.697902373871562,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,145.21930313945427,"{""amplitude"": 0.8676812900721039, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-94.8995991889111,-91.47203125821825
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,180.43168866138475,5.444768707496434,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,145.1221682872428,"{""amplitude"": 0.6853220796789959, ""extra"": 1.4, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-97.03541196417625,-93.6078440334834
BARYONIC_MISMATCH_PROXY,43.54359302824423,0.3319243988506586,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,8.23407265410232,"{""gas_coef"": 8.422181619800975, ""stellar_coef"": -0.578962714404419}",BARYONIC_SYSTEMATICS_PROXY,2,-228.51806837182693,-225.09050044113408
NUISANCE_GRADIENT_PROXY,95.37855259151846,1.4974793118280267,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,60.06903221737655,"{""intercept"": -0.5076693722794889, ""slope"": 1.6160125362995357}",NUISANCE_PROXY,2,-157.70639792635416,-154.2788299956613
OVERFLEX_POLY5_NULL,35.30952037414191,0.9489101784175796,UGC03580,HALO_COMPARATOR_DOMINANT_ZONE,47,27.06,0.0,"{""coef"": [-0.581969806914124, 0.809255892445587, 18.123355056242218, -59.03422645235255, 70.10180063276145, -28.747108994899598], ""degree"": 5}",OVERFLEX_NULL,6,-169.32167055562365,-160.3207849453633
SN_RRF_LOCKED_N3_258993,-24.16376398098924,0.0276417096095093,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,36.097216060414894,"{""amplitude"": 0.681392555879938, ""scale"": 0.65}",SN_RRF_FAMILY,2,-165.6371768078401,-163.7448797035582
SN_RRF_SATURATING_FAMILY,-26.441352152526903,0.031671895217367,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,33.819627888877235,"{""amplitude"": 0.7334363008676339, ""n"": 2.25, ""scale"": 1.0}",SN_RRF_FAMILY,4,-156.78003506050086,-153.90453176102807
NFW_LIKE_DIAGNOSTIC,27.268857145763395,0.4239055325565414,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,87.52983718716753,"{""amplitude"": 0.46081272642513765, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-97.3825573049532,-95.49026020067134
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-25.89992420363211,0.0467247587111859,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,34.36105583777203,"{""amplitude"": 0.7798251426094392, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-152.51346831808567,-150.6211712138038
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-26.64151337662623,0.0380984670366201,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,33.61946666477791,"{""amplitude"": 0.7511649699327598, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR,2,-157.6159718992069,-155.72367479492502
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-24.596894041097976,0.0309316503781509,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,35.66408600030616,"{""amplitude"": 0.7163659836817121, ""extra"": 1.0, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-162.82582445667268,-160.9335273523908
BARYONIC_MISMATCH_PROXY,36.27433667407295,0.4095475146459137,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,96.53531671547708,"{""gas_coef"": 2.5078414991946105, ""stellar_coef"": 2.020415522439718}",BARYONIC_SYSTEMATICS_PROXY,2,-98.24399986471855,-96.3517027604367
NUISANCE_GRADIENT_PROXY,-1.4888535546719206,0.0900619066197121,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,58.77212648673222,"{""intercept"": -0.08445973433864526, ""slope"": 0.7344983178951425}",NUISANCE_PROXY,2,-136.10789092082638,-134.2155938165445
OVERFLEX_POLY5_NULL,-60.26098004140414,0.0171084239154864,UGC04278,RESPONSE_FAMILY_DOMINANT_ZONE,25,6.69,0.0,"{""coef"": [-0.014993915977394854, 0.5680830578010243, -0.9705367936825161, -0.7979817297939249, 7.489951477332047, -5.660289407108227], ""degree"": 5}",OVERFLEX_NULL,6,-165.50983670847728,-162.86324842593473
SN_RRF_LOCKED_N3_258993,25.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,50.20003470543281,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY,2,-56.7088880777573,-55.15838211840909
SN_RRF_SATURATING_FAMILY,27.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,52.20003470543281,"{""amplitude"": 0.0, ""n"": 0.5, ""scale"": 0.05}",SN_RRF_FAMILY,4,-50.98752584865513,-48.976297211692454
NFW_LIKE_DIAGNOSTIC,25.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,50.20003470543281,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-56.7088880777573,-55.15838211840909
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,25.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,50.20003470543281,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-56.7088880777573,-55.15838211840909
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,25.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,50.20003470543281,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-56.7088880777573,-55.15838211840909
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,27.806693528336723,1.3536970523919718,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,52.20003470543281,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-56.7088880777573,-55.15838211840909
BARYONIC_MISMATCH_PROXY,-1.1841148146208145,0.4756669635050475,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,23.20922636247528,"{""gas_coef"": -0.6299370993668992, ""stellar_coef"": -0.021510605222555452}",BARYONIC_SYSTEMATICS_PROXY,2,-79.7181762012987,-78.1676702419505
NUISANCE_GRADIENT_PROXY,3.845456447150933,0.6437422710050784,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,28.238797624247024,"{""intercept"": 0.010495631304199777, ""slope"": -0.3513107412878631}",NUISANCE_PROXY,2,-73.06140535871785,-71.51089939936963
OVERFLEX_POLY5_NULL,-24.39334117709609,0.1202770232482311,UGC04305,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,5.52,0.0,"{""coef"": [0.18496073552755746, -6.54125760861232, 55.48630921672044, -161.4352797231224, 185.02734059430819, -73.03699235467896], ""degree"": 5}",OVERFLEX_NULL,6,-96.9980027069806,-96.05174798683069
SN_RRF_LOCKED_N3_258993,-10.886294602706393,0.0041999660622143,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,10.023158037529493,"{""amplitude"": 0.6338003848054291, ""scale"": 0.2}",SN_RRF_FAMILY,2,-54.016963006643714,-56.25807992328404
SN_RRF_SATURATING_FAMILY,-9.696109349686871,0.0040926044642649,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,11.21334329054901,"{""amplitude"": 0.6378244985210438, ""n"": 3.0, ""scale"": 0.2}",SN_RRF_FAMILY,4,-39.29078878620341,-52.3063559528174
NFW_LIKE_DIAGNOSTIC,4.558800711319802,0.0270382217022363,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,25.468253351555685,"{""amplitude"": 0.6740804489639275, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-39.119562696797544,-41.360679613437874
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-3.15767861496787,0.0115678791003639,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,17.751774025268013,"{""amplitude"": 0.6504573490337855, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-45.91171685210828,-48.15283376874861
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,1.3377519470398642,0.0184306023029251,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,22.247204587275743,"{""amplitude"": 0.6692342425204493, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-42.18547495154523,-44.42659186818556
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-9.192745630124618,0.0045238619686231,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,11.716707010111266,"{""amplitude"": 0.6347346842010468, ""extra"": 1.0, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR,2,-53.42264619030401,-55.66376310694434
BARYONIC_MISMATCH_PROXY,8.383840529235307,0.0517371189751061,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,29.29329316947119,"{""gas_coef"": -1.7486710185907117, ""stellar_coef"": 2.8868607487281794}",BARYONIC_SYSTEMATICS_PROXY,2,-33.928170625544055,-36.169287542184385
NUISANCE_GRADIENT_PROXY,13.573051324701815,0.0844041294267789,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,34.4825039649377,"{""intercept"": 0.25534894465332997, ""slope"": 0.4817764178770371}",NUISANCE_PROXY,2,-30.012643947194974,-32.2537608638353
OVERFLEX_POLY5_NULL,-20.909452640235884,0.0005125571480662,UGC04325,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,5.59,0.0,"{""coef"": [-0.08081459560860091, 0.6672195852280988, 14.206041790773574, -47.152790053859604, 53.712028235176014, -20.719095022016948], ""degree"": 5}",OVERFLEX_NULL,6,18.75568090858964,-64.76766984133135
SN_RRF_LOCKED_N3_258993,-9.338956266448603,0.018978334329091,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,5.803761759124052,"{""amplitude"": 0.6098955117030338, ""scale"": 0.4}",SN_RRF_FAMILY,2,-41.951190324795085,-44.192307241435415
SN_RRF_SATURATING_FAMILY,-7.338956266448603,0.018978334329091,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,7.803761759124052,"{""amplitude"": 0.6098955117030338, ""n"": 3.258993, ""scale"": 0.4}",SN_RRF_FAMILY,4,-27.01785699146175,-40.03342415807574
NFW_LIKE_DIAGNOSTIC,2.8472693645711296,0.0475112102029453,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,17.989987390143785,"{""amplitude"": 0.5947999834339497, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-34.60984906554778,-36.85096598218811
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-6.2422926984355485,0.0175203599799894,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,8.900425327137107,"{""amplitude"": 0.6795252672040025, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-42.5906655084941,-44.83178242513443
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-6.351704471918882,0.0173416784692106,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,8.791013553653773,"{""amplitude"": 0.6815761741760143, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-42.67267245169461,-44.91378936833494
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-5.654306413918285,0.0226465973442873,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,9.48841161165437,"{""amplitude"": 0.6093407898129913, ""extra"": 1.4, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-40.537497661148116,-42.778614577788446
BARYONIC_MISMATCH_PROXY,-9.315154698335748,0.0146051194360326,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,5.827563327236907,"{""gas_coef"": 2.5860630749042626, ""stellar_coef"": -0.11382924380534014}",BARYONIC_SYSTEMATICS_PROXY,2,-44.04659765684902,-46.28771457348935
NUISANCE_GRADIENT_PROXY,-2.326164492465024,0.0279267641756851,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,12.816553533107632,"{""intercept"": -0.04044417389970733, ""slope"": 0.7552967183696898}",NUISANCE_PROXY,2,-38.86089041766123,-41.10200733430156
OVERFLEX_POLY5_NULL,-15.142718025572655,0.0036040765828976,UGC04483,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,1.21,0.0,"{""coef"": [0.3400579115707703, -7.724974842863185, 49.581440970996795, -115.34216619877682, 116.8789753683794, -43.089378489528094], ""degree"": 5}",OVERFLEX_NULL,6,34.35895014620001,-49.16440060372098
SN_RRF_LOCKED_N3_258993,-2.710691459221665,0.0138831409728537,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,8.98157679310848,"{""amplitude"": 0.6115429721211632, ""scale"": 0.4}",SN_RRF_FAMILY,2,-52.268741687697016,-53.87429253302458
SN_RRF_SATURATING_FAMILY,-3.8622983491214544,0.009514220301736,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,7.82996990320869,"{""amplitude"": 0.6122084200024486, ""n"": 2.5, ""scale"": 0.4}",SN_RRF_FAMILY,4,-43.66973072739486,-52.88083241804998
NFW_LIKE_DIAGNOSTIC,7.08410683437763,0.0353144112644272,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,18.776375086707773,"{""amplitude"": 0.6176294567351261, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-43.86619852116601,-45.471749366493576
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-3.470498525915901,0.0116728406721046,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,8.221769726414244,"{""amplitude"": 0.6344555515099971, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-53.82943520707316,-55.434986052400724
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-2.9294912099145503,0.0128520061771622,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,8.762777042415594,"{""amplitude"": 0.6461780318228355, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-52.9633194098399,-54.56887025516746
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-3.798820166126848,0.0094162382600053,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,7.893448086203296,"{""amplitude"": 0.6207431307441704, ""extra"": 1.0, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-55.762897646474705,-57.36844849180227
BARYONIC_MISMATCH_PROXY,1.9943808019121476,0.0238017776579867,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,13.686649054242292,"{""gas_coef"": 3.081721687133199, ""stellar_coef"": 0.35812038059932416}",BARYONIC_SYSTEMATICS_PROXY,2,-47.41697628226338,-49.02252712759094
NUISANCE_GRADIENT_PROXY,5.048065509057879,0.0400422244599038,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,16.740333761388023,"{""intercept"": -0.03565965921183118, ""slope"": 0.7583395039745956}",NUISANCE_PROXY,2,-42.73540812725572,-44.34095897258328
OVERFLEX_POLY5_NULL,-11.692268252330145,0.0025083829257426,UGC04499,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,8.18,0.0,"{""coef"": [-0.39647709775000795, 4.280765600465534, -12.018897633158534, 20.627674896109603, -17.259008450653212, 5.37446053916756], ""degree"": 5}",OVERFLEX_NULL,6,-19.668074071381184,-60.48472660736387
SN_RRF_LOCKED_N3_258993,-25.45237255464288,0.0270403618251238,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,38.73717382521853,"{""amplitude"": 0.733147531595179, ""scale"": 0.3}",SN_RRF_FAMILY,2,-60.591519115474824,-61.29572856987808
SN_RRF_SATURATING_FAMILY,-43.17023868655219,0.0042080936997888,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,21.019307693309223,"{""amplitude"": 0.8143488539298752, ""n"": 2.5, ""scale"": 0.4}",SN_RRF_FAMILY,4,-71.88838223819556,-76.96346781366876
NFW_LIKE_DIAGNOSTIC,-3.880911229049691,0.0983194954781429,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,60.30863515081172,"{""amplitude"": 0.7273183827689647, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-46.39171039758674,-47.095919851990004
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-30.058524180976285,0.0123383846436726,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,34.13102219888513,"{""amplitude"": 0.8255752474305054, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-69.22228990545382,-69.92649935985708
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-26.59760818476079,0.0177543716458006,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,37.591938195100624,"{""amplitude"": 0.837581793604167, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-65.21920653907124,-65.92341599347449
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-40.55601004687798,0.0054048002268843,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,23.633536332983432,"{""amplitude"": 0.8240864476411589, ""extra"": 1.0, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-78.30199368387954,-79.0062031382828
BARYONIC_MISMATCH_PROXY,-30.203391706871837,0.0146765392645384,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,33.98615467298958,"{""gas_coef"": 5.464758041861082, ""stellar_coef"": 0.05007868529172594}",BARYONIC_SYSTEMATICS_PROXY,2,-67.31340331439672,-68.01761276879998
NUISANCE_GRADIENT_PROXY,-16.11983809257474,0.0642140608052013,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,48.06970828728667,"{""intercept"": -0.03986867561468155, ""slope"": 0.9667994757635332}",NUISANCE_PROXY,2,-51.077711843484465,-51.78192129788772
OVERFLEX_POLY5_NULL,-64.18954637986141,0.0001085450652356,UGC05005,MIXED_THREE_WAY_COMPETITIVE_ZONE,11,28.61,0.0,"{""coef"": [0.001598664104893286, -0.4270977557772702, 7.57602728190872, -11.783571446159677, 6.471810981033243, -1.0754540323021031], ""degree"": 5}",OVERFLEX_NULL,6,-93.7886443584376,-112.40127272164737
SN_RRF_LOCKED_N3_258993,245.6424548574973,6.018863268219153,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,275.88047704573324,"{""amplitude"": 0.4926961372658357, ""scale"": 0.4}",SN_RRF_FAMILY,2,-178.00452629260664,-173.59503598173845
SN_RRF_SATURATING_FAMILY,244.99970191840876,5.817458259456544,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,275.2377241066447,"{""amplitude"": 0.4326650648817421, ""n"": 8.0, ""scale"": 0.3}",SN_RRF_FAMILY,4,-176.07227270417036,-167.49867023369444
NFW_LIKE_DIAGNOSTIC,260.6982561565131,7.469755699371746,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,290.93627834474904,"{""amplitude"": 0.24649386685941732, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-162.23916314296372,-157.82967283209553
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,249.6665647542895,6.382955002861759,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,279.90458694252544,"{""amplitude"": 0.5141151489961052, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-173.71703619177734,-169.30754588090915
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,249.4200211750438,6.360512348518983,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,279.6580433632797,"{""amplitude"": 0.517588742918249, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-173.97415859270652,-169.56466828183832
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,247.2543835086041,5.991020343115871,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,277.49240569684,"{""amplitude"": 0.43292970618326276, ""extra"": 1.4, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-178.34300370666497,-173.93351339579678
BARYONIC_MISMATCH_PROXY,27.33384803313389,0.6973605282626516,UGC05253,RESPONSE_FAMILY_DOMINANT_ZONE,73,53.29,57.57187022136984,"{""gas_coef"": 17.919061984000614, ""stellar_coef"": -0.25822266378941666}",BARYONIC_SYSTEMATICS_PROXY,2,-335.34516099997506,-330.93567068910687
