galaxy,zone,model,degree,n_points,k_effective,rss,aic,aicc,bic,coef_json
NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.05104724267939797,-260.5553280840343,-259.8886614173676,-255.48868972169245,"[-0.022440775712196614, 0.7089667099311506, -0.19569193744801322]"
NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.02334050754640031,-289.85777442794375,-288.7149172850866,-283.10225661148803,"[-0.12836508187121298, 1.7442963630295945, -2.5773178515577664, 1.5121434375300036]"
NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.02094018337272357,-292.1985908254965,-290.4338849431436,-283.7541935549268,"[-0.17363523113766804, 2.410734197050269, -5.220720136373701, 5.3382378865749995, -1.8219497376404719]"
NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.020684322432151604,-290.69034760808336,-288.1448930626288,-280.5570708833997,"[-0.19534357612864833, 2.841802362850732, -7.751662919484988, 11.445059035423327, -8.25034023770835, 2.4489106666925284]"
NGC3917,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.02011622395781988,-289.80432326122315,-286.30432326122315,-277.9821670824256,"[-0.14720874291514519, 1.6384393996871187, 1.8064206037544195, -22.057369015826602, 49.32111606145635, -45.11442548405375, 15.099471793887803]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.0680562493321803,-251.052006951864,-250.72768262753968,-247.67424804363614,"[-0.18420141341023122, 0.0415905300264947]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.05534025726174174,-257.32536439998415,-256.65869773331747,-252.25872603764233,"[-0.13459711454384227, -0.2233898746840468, 0.2523622902005157]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.018667215013027365,-298.7946382305039,-297.6517810876467,-292.03912041404817,"[-0.25646139282002883, 0.9677409009414008, -2.4876615406956675, 1.739697670410276]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.017384200670852154,-299.64291787145334,-297.8782119891004,-291.1985206008836,"[-0.223364080162589, 0.48050368797126136, -0.5550522315238966, -1.0575858881570182, 1.3320397897939515]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.003826638285746785,-358.1859219006784,-355.64046735522385,-348.05264517599477,"[-0.0653428186468389, -2.6573649697901045, 17.868405271919823, -45.51088632137801, 48.126135643652766, -17.826322230041455]"
NGC3953,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.0030940069800079006,-364.686708998635,-361.186708998635,-352.86455281983746,"[-0.12000543264106561, -1.2908085540110072, 7.014107141539768, -7.465043629617664, -17.25284424827919, 36.187291419643955, -17.14717893640812]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.0869641326586506,-241.24555870955194,-240.92123438522762,-237.86779980132408,"[-0.03990487842119984, 0.45925104739887374]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.08274506798924851,-241.2348128781407,-240.56814621147404,-236.16817451579888,"[-0.011332112560585176, 0.30661864991577215, 0.14536418807914447]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.027130089728771754,-283.8396519626881,-282.6967948198309,-277.0841341462324,"[-0.16140382467958123, 1.7734556704462512, -3.228881927074628, 2.1423784858119204]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.026625782146056133,-282.59018932481064,-280.8254834424577,-274.1457920542409,"[-0.18215414121847037, 2.07892839880033, -4.440528785729831, 3.8961317252384617, -0.8351205902031125]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.00858187178309321,-325.87930747404835,-323.3338529285938,-315.7460307493647,"[0.00014727783652410356, -1.541077565150746, 16.81371519739656, -47.38747196784091, 53.148944564874995, -20.56535815431548]"
NGC3972,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.007172269231785291,-331.0565055507252,-327.5565055507252,-319.23434937192764,"[-0.0756748552928911, 0.354463370688831, 1.7577934671455937, 5.385652820885499, -37.537785450538635, 54.356551093925425, -23.784733094679765]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.0792277804435581,-244.97230930409904,-244.64798497977472,-241.59455039587118,"[0.13184721216878426, 0.395577706636352]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.04818902182625207,-262.8601400368906,-262.1934733702239,-257.7935016745488,"[0.20934625933831633, -0.018413204493705287, 0.39427705821910214]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.025928440242907184,-285.6517715184593,-284.50891437560216,-278.8962537020036,"[0.30429106386224763, -0.9464265670140322, 2.5290373890993227, -1.3554033846858555]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.02505318669979813,-285.0253480036545,-283.2606421213016,-276.5809507330848,"[0.33162762720989897, -1.3488577575927934, 4.125266586111106, -3.665806044610771, 1.1001917428213863]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.022416803379515987,-287.4729561834545,-284.92750163799997,-277.3396794587709,"[0.26194428115862456, 0.03486229023405335, -3.99900828904837, 15.936965680513396, -19.534811061633107, 7.860953449315997]"
NGC3992,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.01147973069180771,-312.2420720552634,-308.7420720552634,-300.41991587646584,"[0.05074219236013049, 5.314879991252742, -45.93718632457881, 162.93618250255733, -272.1421437103493, 216.55547412428865, -66.2522287857062]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY1_NULL,1,40,2,0.3921613604086449,-180.9984537723198,-180.67412944799548,-177.62069486409194,"[-0.20991259211805854, 0.6394650252667421]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY2_NULL,2,40,3,0.35476753565724495,-183.00687948997677,-182.3402128233101,-177.94024112763495,"[-0.12484891832217015, 0.18506475706996917, 0.4327621601874029]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY3_NULL,3,40,4,0.04377495610828247,-264.70291430363864,-263.56005716078147,-257.9473964871829,"[0.23002817286958027, -3.2835893133618645, 8.411898463779039, -5.066118287994694]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY4_NULL,4,40,5,0.04037761336533354,-265.9343690533285,-264.1696631709756,-257.48997178275886,"[0.2838857309632266, -4.076445421485367, 11.556734397086666, -9.61799424599832, 2.1675599800017213]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY5_NULL,5,40,6,0.007282642964364066,-332.4456356886682,-329.9001811432136,-322.31235896398454,"[0.036994470288551594, 0.8261375683930816, -17.22794055982183, 59.835516502073105, -70.94319237492256, 27.851715182828315]"
NGC4010,UNRESOLVED_TRIANGULAR_ZONE,POLY6_NULL,6,40,7,0.00722948819759206,-330.7386595258332,-327.2386595258332,-318.91650334703564,"[0.022270708980933723, 1.194229194626508, -20.15162245418105, 70.08343305065317, -88.55348255543001, 42.40066366200443, -4.618713802913194]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.4324494838723357,-177.0867685536401,-176.76244422931578,-173.70900964541224,"[-0.4868335400074038, 1.1702501428335497]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.4228791209580614,-175.9819344378115,-175.31526777114485,-170.91529607546968,"[-0.4437998690691121, 0.9403692695623962, 0.21893416502014568]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.20385802011752238,-203.16843845497237,-202.02558131211524,-196.41292063851662,"[-0.14598530648883398, -1.9705419173470724, 6.915063746229363, -4.251510845212203]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.18225291639463193,-205.64957440680024,-203.8848685244473,-197.20517713623056,"[-0.010167987028979931, -3.9699565795467704, 14.845671848813776, -15.730374964058338, 5.466125770879105]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.1720766948786889,-205.94777820836774,-203.4023236629132,-195.81450148368413,"[0.1267365985172416, -6.688505994787871, 30.80716835658607, -54.24329793148621, 46.00703930006426, -15.444157534927683]"
NGC4013,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.13391117852813078,-213.978319989209,-210.478319989209,-202.15616381041147,"[-0.267796307212403, 3.174752165856935, -47.53481838935124, 220.35639226437894, -425.87231343495745, 374.40452303524046, -123.76148589529244]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,3.6615210145896326,-91.64003261089802,-91.3157082865737,-88.26227370267014,"[-1.0603605717187783, 0.9732593396516033]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,1.345714394115371,-129.6781773611263,-129.01151069445964,-124.6115389987845,"[-0.3909457301778181, -2.602677014343674, 3.4056536704716933]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.4780272835937274,-169.07867694342303,-167.9358198005659,-162.32315912696728,"[0.20182196105801165, -8.396531044539913, 16.73357570920474, -8.462172723005114]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.47225640625993287,-167.56450645627694,-165.79980057392402,-159.12010918570726,"[0.2720156227966421, -9.42987669612436, 20.83230497840493, -14.394726158063152, 2.8250254452657195]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.3159806563186951,-181.6381494225668,-179.09269487711228,-171.5048726978832,"[-0.264485351042069, 1.2235605345304477, -41.71752405892644, 136.52951494724303, -156.04649446722937, 60.522483776188615]"
NGC4088,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.14356854775767358,-211.19288508915844,-207.69288508915844,-199.3707289103609,"[-1.1030403290953714, 22.18729793214203, -208.22850963791836, 720.1739558583702, -1158.9965007403387, 889.1214346672973, -263.04728599717976]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.6243297779754835,-162.39824055932635,-162.07391623500203,-159.0204816510985,"[-0.1157966674048034, 0.707407492171094]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.5918431296108876,-162.53572468367446,-161.8690580170078,-157.46908632133264,"[-0.1950826924067291, 1.130944231385766, -0.40336832306159254]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.3928088421071199,-176.93246585652443,-175.7896087136673,-170.17694804006868,"[0.08881829344890835, -1.6439723091008553, 5.979925270951138, -4.052884821595387]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.38598227579683325,-175.6337312924109,-173.869025410058,-167.18933402184123,"[0.16516285997343277, -2.767867599447335, 10.437816505114752, -10.505293901913406, 3.0725757525323845]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.2625614388334483,-189.04598503006414,-186.5005304846096,-178.91270830538053,"[-0.3116181643858686, 6.699695300645659, -45.14935484433331, 123.61899996464571, -138.11435530450393, 53.78549754553765]"
NGC4100,HALO_COMPARATOR_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.2118045266869631,-195.63883710789847,-192.13883710789847,-183.81668092910093,"[-0.766601255117249, 18.074198206333218, -135.4948716467393, 440.29275250785247, -682.2948868691003, 503.36664788156565, -142.72417470985158]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.6262445146752782,-162.27575358947644,-161.95142926515211,-158.89799468124858,"[-0.8672727295026947, 1.4367323561329204]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.60394176873681,-161.72627796740335,-161.0596113007367,-156.65963960506153,"[-0.8015790844208333, 1.0858045321636687, 0.3342169752088108]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.16854930556174363,-210.7762564598883,-209.63339931703115,-204.02073864343254,"[-0.3816814723237647, -3.018375753111852, 9.775289289073195, -5.994331627850405]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.058465949023824765,-251.12760865177574,-249.36290276942282,-242.68321138120606,"[-0.07510571584688173, -7.531585592715794, 27.676777759328257, -31.905176170551307, 12.338497401286148]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.056382323462011524,-250.579161500422,-248.03370695496747,-240.4458847757384,"[-0.01315667920590763, -8.76172347789434, 34.89932131445961, -49.33219270576271, 30.68317539477969, -6.988448759426131]"
NGC4157,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.05284552248308919,-251.1704698238832,-247.6704698238832,-239.34831364508565,"[-0.13325943454923977, -5.759174223947202, 11.05064271094068, 34.26078250617467, -112.96519874602144, 111.68834606166017, -37.675172959075304]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.06992994975586059,-249.96562839489872,-249.6413040705744,-246.58786948667085,"[0.18532640266531825, 0.5412502582278581]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.061273624040702766,-253.25141037640446,-252.5847437097378,-248.18477201406264,"[0.14439930140748333, 0.7598780808716474, -0.20821697394646582]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.024614823738811336,-287.7314352253689,-286.58857808251173,-280.9759174089132,"[0.022558688376942446, 1.9507775466924497, -2.947708710139015, 1.7393598325032076]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.011472773190270352,-316.2663221389534,-314.50161625660047,-307.8219248683837,"[-0.08336876797619415, 3.5101729920177003, -9.132996028290375, 10.692024211158396, -4.263173513645326]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.010163809219853567,-319.112057519918,-316.5666029744634,-308.97878079523434,"[-0.13246956763154566, 4.485180145053199, -14.85758325888478, 24.504675607902282, -18.80316328169723, 5.539043721162633]"
NGC4183,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.007705095503098289,-328.1901147779881,-324.6901147779881,-316.3679585991905,"[-0.03233093846313145, 1.9817307825354182, 5.026839675521392, -45.19302551396327, 100.96720524656314, -93.4106557550181, 31.41260300831157]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.26929849311224296,-196.0325731546793,-195.708248830355,-192.65481424645145,"[0.12828655542317308, 0.8264985819388144]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.17125194107628564,-212.13995685063773,-211.47329018397107,-207.0733184882959,"[-0.009453531924941305, 1.5622901347773817, -0.700753859846255]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.11462338555021709,-226.19931548962052,-225.05645834676338,-219.44379767316477,"[0.14197952636972433, 0.08214698919485985, 2.7041010687858997, -2.161812653099781]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.02420181347395723,-286.40828663202734,-284.6435807496744,-277.96388936145763,"[0.4198311914499841, -4.0082053700437426, 18.928340180303973, -25.64498491224785, 11.182462980546703]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.005326010248640031,-344.96129285761253,-342.415838312158,-334.8280161329289,"[0.6062876535255091, -7.710719087323175, 40.66701428238693, -78.0974526805341, 66.39694155920243, -21.03408707758316]"
NGC4214,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.004911251119116792,-346.20424053350206,-342.70424053350206,-334.3820843547045,"[0.5651588915412941, -6.682506759816602, 32.500119000770916, -49.47133522621645, 17.20506604752588, 19.60635979055455, -12.901729164488152]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY1_NULL,1,40,2,2.417128573731352,-108.25196632885718,-107.92764200453286,-104.8742074206293,"[-1.5281604299086862, 2.010683765878766]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY2_NULL,2,40,3,2.335229044336324,-107.63077904043612,-106.96411237376945,-102.56414067809432,"[-1.6540485923732235, 2.683163712182826, -0.6404570917181536]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY3_NULL,3,40,4,1.1811809926285242,-132.89458699733558,-131.75172985447844,-126.13906918087983,"[-0.9704283759305582, -3.998704757912615, 14.730213549682896, -9.75915596279432]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY4_NULL,4,40,5,0.24064523422495165,-194.53243765215603,-192.7677317698031,-186.08804038158635,"[-0.07431154806576559, -17.19075663908944, 67.05602445649814, -85.49620733872023, 36.065262559964715]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY5_NULL,5,40,6,0.09329754075067638,-230.43363936415273,-227.8881848186982,-220.3003626394691,"[0.4466388686369511, -27.53540247433526, 127.79283779074228, -232.04588782073296, 190.3318688410766, -58.76823096423314]"
NGC4217,PATHOLOGY_ARCHIVE_ZONE,POLY6_NULL,6,40,7,0.07970299358571296,-234.73310349325396,-231.23310349325396,-222.91094731445642,"[0.6821058589332608, -33.4220387469338, 174.54927195629799, -395.9337705490955, 471.9611305777236, -291.43955989952553, 73.86391394771283]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.27737159240813564,-194.85106548251798,-194.52674115819366,-191.47330657429012,"[-0.2855389956675463, 0.9314533484190414]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.24318818314096702,-198.11196692972285,-197.4453002630562,-193.04532856738103,"[-0.3668692028453525, 1.3659098714557958, -0.413768117177861]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.03980619699427074,-268.50448518210226,-267.3616280392451,-261.74896736564654,"[-0.07988420571840034, -1.439150537189741, 6.038867079621893, -4.096911236063337]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.012961219085802717,-311.3869192533299,-309.62221337097697,-302.94252198276024,"[0.07150973807897229, -3.6678741800987638, 14.879021208245767, -16.89226396557997, 6.0930251092936345]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.008700113503223672,-325.3319464469236,-322.78649190146905,-315.19866972223997,"[-0.017080499519948736, -1.9087151449231325, 4.550420727727477, 8.029246024028, -20.140786911671672, 9.993833150843924]"
NGC4559,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.007044172364466057,-331.7773629230317,-328.2773629230317,-319.95520674423415,"[-0.0992612508819251, 0.14579020747539473, -11.768125179271298, 65.22804626687814, -118.4327143955084, 91.19886578932444, -25.779375440787714]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.1472087975436086,-220.1913105066382,-219.86698618231387,-216.81355159841033,"[-0.668300184167543, 0.5055231635985219]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.08136673999543836,-241.90672572607065,-241.240059059404,-236.84008736372883,"[-0.5554256715034105, -0.09743937655972942, 0.5742500382459536]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.06733968934425132,-247.4753973046507,-246.33254016179356,-240.71987948819495,"[-0.48005782019090687, -0.8341028883037467, 2.268837751732243, -1.0759287069754226]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.03448948311115393,-272.2392117155587,-270.4745058332058,-263.794814444989,"[-0.31258434697554416, -3.299538954985099, 12.047903403534585, -15.230274045226862, 6.740164446786401]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.026786238791922216,-280.34985821470167,-277.8044036692471,-270.21658149001803,"[-0.19347069093858396, -5.664809326861582, 25.935182615376853, -48.73839242575646, 42.01273336968151, -13.437169113483865]"
NGC5005,MIXED_THREE_WAY_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.018914432159673367,-292.26837984390136,-288.76837984390136,-280.4462236651038,"[-0.014292615088226004, -10.144231938192531, 61.51438586958824, -173.44850761221934, 256.3178856869448, -190.48789274874474, 56.206578931829355]"
NGC5033,HALO_COMPARATOR_DOMINANT_ZONE,POLY1_NULL,1,40,2,3.9199283172571633,-88.9122434757101,-88.58791915138578,-85.53448456748222,"[-0.334809740038782, 1.2958230878583883]"
NGC5033,HALO_COMPARATOR_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.9593085755096602,-143.2168776788518,-142.55021101218514,-138.15023931650998,"[-1.0917045139887445, 5.3390670829963405, -3.8507085667980503]"
NGC5033,HALO_COMPARATOR_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.12754823430990508,-221.92560526900635,-220.78274812614922,-215.1700874525506,"[-1.6720706396421754, 11.011705227454069, -16.899791016794673, 8.285131714283583]"
NGC5033,HALO_COMPARATOR_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.08810494010526518,-234.72424511545836,-232.95953923310543,-226.27984784488868,"[-1.8555822585419137, 13.713244493369219, -27.61535172401966, 23.794972034775327, -7.385638247853203]"
NGC5033,HALO_COMPARATOR_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.040034390999921225,-264.2758349351566,-261.730380389702,-254.14255821047297,"[-2.153135208543236, 19.62182962221616, -62.30659565404829, 107.50023140508944, -95.49859931652996, 33.56684231187687]"
