comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,4.919973681238062,0.40814138846078424,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,91.4036101913228,"{""amplitude"": 0.28273163101624427, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,4.442990792943323,0.40693361900736985,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,90.92662730302806,"{""amplitude"": 0.28550599273523436, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-2.326241463205916,0.26744648547335953,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,84.15739504687882,"{""amplitude"": 0.2669125769554526, ""extra"": 1.4, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-54.11639690615666,0.10457256813312242,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,32.36723960392808,"{""gas_coef"": 4.263203624745934, ""stellar_coef"": -0.1658822489346742}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-3.0523863325514258,0.38054678867786,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,83.43125017753331,"{""intercept"": -0.05995971941436114, ""slope"": 0.312312510582111}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-86.48363651008474,0.05689451811603637,NGC7793,RESPONSE_FAMILY_DOMINANT_ZONE,46,7.87,0.0,"{""coef"": [-0.0649410501829435, 1.7346526759353296, -18.955337574402748, 65.82280791531585, -81.76359525869256, 33.45576635496839], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,38.386840077405864,0.9000785258078051,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,99.42545783065145,"{""amplitude"": 0.3723456079498327, ""scale"": 0.5}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,39.881013329232964,0.8908174114209931,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,100.91963108247856,"{""amplitude"": 0.37396592944767904, ""n"": 4.0, ""scale"": 0.5}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,45.7394472709201,1.1101381965734083,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,106.7780650241657,"{""amplitude"": 0.3266730619048409, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,39.69409542417469,0.9280466436405306,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,100.73271317742028,"{""amplitude"": 0.43451813152955304, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,39.57825082764349,0.9253390671770025,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,100.61686858088908,"{""amplitude"": 0.43477903737415563, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,40.099452442816556,0.89465809531982,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,101.13807019606215,"{""amplitude"": 0.3791560751066292, ""extra"": 1.4, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,34.824204888349186,0.5285573957068822,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,95.86282264159478,"{""gas_coef"": 59.01659544798259, ""stellar_coef"": -0.12342839979138462}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,26.131143410547097,0.3864107766340529,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,87.16976116379269,"{""intercept"": -0.27733037753440315, ""slope"": 0.7827907397106334}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-61.03861775324559,0.001187651942726943,NGC7814,NUISANCE_SENSITIVE_ZONE,18,19.53,0.0,"{""coef"": [-0.8388202926288614, 4.38435301940488, -5.144036225453315, -1.4443001202260735, 6.937238232245036, -3.4951066231073264], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,15.374443392761792,0.10166048412574537,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,28.779965059040876,"{""amplitude"": 0.7456477974717695, ""scale"": 0.15}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-13.405521666279082,0.025799018476720274,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,0.0,"{""amplitude"": 0.7910244528084225, ""n"": 1.5, ""scale"": 0.15}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-10.598875299244678,0.03464888307723948,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,2.8066463670344035,"{""amplitude"": 0.7670391021360877, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,13.067244394378866,0.08986337758030043,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,26.472766060657946,"{""amplitude"": 0.7710680203334381, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-13.389665262426732,0.0282332323159461,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,0.0158564038523501,"{""amplitude"": 0.8070720992021013, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,10.110617720467689,0.07079823264501615,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,23.516139386746772,"{""amplitude"": 0.777837598524686, ""extra"": 0.8, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,42.65864869152396,0.40884453745546673,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,56.064170357803036,"{""gas_coef"": 5.481423546613026, ""stellar_coef"": 2.323986217406681}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,29.27970538829126,0.27091938888263006,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,42.68522705457034,"{""intercept"": 0.3682111386189008, ""slope"": 0.5500522242355871}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-12.677349810429153,0.019651494782711325,UGC00128,NUISANCE_SENSITIVE_ZONE,22,53.75,0.7281718558499293,"{""coef"": [-0.06567312314290304, 4.764743444096884, -11.345935116593678, 11.686986473942957, -3.502891606920724, -0.754315952745418], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,4.869210129082963,0.025076410761979556,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,15.647723921482235,"{""amplitude"": 0.580427616936226, ""scale"": 0.15}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,0.9101101268351606,0.03927844376338191,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,11.688623919234434,"{""amplitude"": 0.6667233055715398, ""n"": 1.5, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,1.3030373099766934,0.0459619592895137,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,12.081551102375967,"{""amplitude"": 0.6723995607227662, ""scale"": 1.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,3.0220887143755366,0.03862125437493214,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,13.80060250677481,"{""amplitude"": 0.6246269094592162, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,0.3745565153272912,0.04398231254003705,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,11.153070307726566,"{""amplitude"": 0.6785005460708533, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,1.189504198786314,0.03764872988109994,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,11.968017991185587,"{""amplitude"": 0.6567045871388079, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,5.4563728882398195,0.06114958033025204,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,16.234886680639093,"{""gas_coef"": 2.870747313500017, ""stellar_coef"": 1.097378845982999}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,9.079285869466359,0.09359835644906565,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,19.857799661865634,"{""intercept"": 0.08558426141074282, ""slope"": 0.663885420631777}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-10.778513792399274,0.0018515855483055633,UGC00191,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,9,9.98,0.0,"{""coef"": [0.20640388246713898, -5.8023669486762826, 64.96594075357272, -198.90196708816174, 238.05437248121575, -97.82920691313417], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,3.88361000673114,0.03778407984134289,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,43.463199672776405,"{""amplitude"": 0.7080791789253379, ""scale"": 0.2}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-21.921138149769636,0.005973172347891115,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,17.65845151627563,"{""amplitude"": 0.7787492354750635, ""n"": 1.5, ""scale"": 0.25}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-17.21054547458155,0.007317949339126234,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,22.369044191463715,"{""amplitude"": 0.7659776583165662, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-10.963543262664924,0.010070443501770067,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,28.61604640338034,"{""amplitude"": 0.7316159240190317, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-19.93208327864916,0.006501913739366659,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,19.647506387396106,"{""amplitude"": 0.7590365487649139, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-13.80120395047857,0.011566152428031603,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,25.778385715566696,"{""amplitude"": 0.7973927114700844, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-16.998763288390073,0.00974959578923864,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,22.580826377655193,"{""gas_coef"": 1.0963444023354059, ""stellar_coef"": 14.388742477710705}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,10.724223071820587,0.09702281868321055,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,50.303812737865854,"{""intercept"": 0.22524188522959848, ""slope"": 0.6857000698618693}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-39.579589666045266,0.0005598562146861512,UGC00731,NUISANCE_SENSITIVE_ZONE,12,10.91,0.0,"{""coef"": [-0.1384280147625843, 4.485080927425019, -14.213963406654647, 28.148024731609752, -27.75954723833451, 10.21593928975311], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-19.112311814331747,0.03864865720145199,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,0.9017707248914348,"{""amplitude"": 0.6503032682627626, ""scale"": 0.1}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-20.014082539223182,0.03078292027334186,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,0.0,"{""amplitude"": 0.6437488123905217, ""n"": 4.0, ""scale"": 0.1}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,1.7025366772312158,0.1718624108380338,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,21.716619216454397,"{""amplitude"": 0.6748632118318142, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-7.638885220070586,0.09955979174947448,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,12.375197319152596,"{""amplitude"": 0.712915692673361, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-3.727380147772009,0.11651279328985477,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,16.286702391451172,"{""amplitude"": 0.6800096994380997, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-19.435612104437045,0.032272388807524165,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,0.5784704347861371,"{""amplitude"": 0.6378895567581617, ""extra"": 1.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,0.6079146503513528,0.13490454803101082,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,20.621997189574536,"{""gas_coef"": 3.0380978897435043, ""stellar_coef"": 1.7976062541792268}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,13.987872729222122,0.7780840804841124,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,34.0019552684453,"{""intercept"": 0.08957029494760566, ""slope"": 0.708733990810722}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-5.270560493690763,0.04764437628081141,UGC01230,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,11,36.54,14.74352204553242,"{""coef"": [-0.13827014241576124, 6.010730493094605, -13.114637413281223, 6.444936282975644, 6.496377540789005, -5.07147354116114], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,-58.96581986674765,0.01723989386758324,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,52.58530071520738,"{""amplitude"": 0.8297386465515069, ""scale"": 0.5}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-72.75599772575698,0.011330956043256324,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,38.79512285619805,"{""amplitude"": 0.8195902647051725, ""n"": 3.0, ""scale"": 0.5}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,12.756321442626911,0.3674858884465302,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,124.30744202458195,"{""amplitude"": 0.5988446779931671, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-48.536583553975866,0.05459680970077804,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,63.014537027979166,"{""amplitude"": 0.8706814588046827, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-49.528256667402786,0.05249844994704802,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,62.02286391455225,"{""amplitude"": 0.8692528347353051, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-67.93814030921466,0.025033491529379108,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,43.61298027274037,"{""amplitude"": 0.8407426036577211, ""extra"": 1.0, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-36.7574899878615,0.03734220135468486,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,74.79363059409354,"{""gas_coef"": 4.658796097960794, ""stellar_coef"": 1.6268465646074952}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,-23.227523424587286,0.0992900576033361,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,88.32359715736774,"{""intercept"": -0.06825823131275172, ""slope"": 0.9333824267033437}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-111.55112058195503,0.002437664595559352,UGC01281,UNRESOLVED_TRIANGULAR_ZONE,25,4.99,0.0,"{""coef"": [0.008187940359663595, 0.04099639028664126, -0.14237916947366644, 10.820965526962912, -18.107949660128487, 8.150898956398215], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,8.176884186312364,0.042240925751885164,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,22.078951362098692,"{""amplitude"": 0.6468455792007582, ""scale"": 0.15}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-5.24297062609698,0.006172463153294712,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,8.659096549689348,"{""amplitude"": 0.7257334503398705, ""n"": 1.0, ""scale"": 0.25}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-2.5748669946509706,0.012067034965174557,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,11.327200181135357,"{""amplitude"": 0.693148860577686, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,7.669444200958759,0.04077495086088545,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,21.571511376745086,"{""amplitude"": 0.6677104177997937, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-3.240054793642453,0.011206579790486837,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,10.662012382143875,"{""amplitude"": 0.6962763352661372, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,6.1592013145273,0.025453250419093736,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,20.06126849031363,"{""amplitude"": 0.6725151757456165, ""extra"": 0.8, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,10.651973106183451,0.05649287108877667,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,24.55404028196978,"{""gas_coef"": 3.7442198987827884, ""stellar_coef"": 2.310228701850678}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,0.23528288278970866,0.012569977021388463,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,14.137350058576036,"{""intercept"": 0.3253719188523846, ""slope"": 0.46554899954960616}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-13.902067175786328,0.0007979407832471863,UGC02259,NUISANCE_SENSITIVE_ZONE,8,8.14,0.0,"{""coef"": [0.14510487706010983, 1.0510819828845372, 3.8624122683588036, -16.19503650857437, 19.60189774703269, -7.688266865330416], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,48.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,49.69843798968224,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,50.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,51.69843798968224,"{""amplitude"": 0.0, ""n"": 0.5, ""scale"": 0.05}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,48.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,49.69843798968224,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,48.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,49.69843798968224,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,48.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,49.69843798968224,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,50.29961032288312,8.326299093106265,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,51.69843798968224,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-1.3988276667991215,0.031858875560760905,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,0.0,"{""gas_coef"": 2.2780198613521945, ""stellar_coef"": -0.9300178275752444}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,32.08052677988829,1.5041433020604495,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,33.47935444668741,"{""intercept"": -0.7967390681539099, ""slope"": -0.4330895872087393}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,7.618411271312138,0.024869925824792076,UGC02455,PATHOLOGY_ARCHIVE_ZONE,8,4.03,9.017238938111259,"{""coef"": [-0.03576588998196042, 1.0872422223601355, -45.21042487547574, 133.55153099627412, -144.03726121698693, 54.284907826720534], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,8.11507700228432,0.07667908573587263,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,43.41657747122554,"{""amplitude"": 0.4922732539551474, ""scale"": 0.2}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,-3.242252624005232,0.027589705832357626,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,32.05924784493599,"{""amplitude"": 0.518080523677062, ""n"": 1.5, ""scale"": 0.2}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,-4.888596174486221,0.027082035981029623,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,30.412904294455,"{""amplitude"": 0.5319467039460523, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,0.8450495617526927,0.04530713896682355,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,36.146550030693916,"{""amplitude"": 0.48536014500897096, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-4.2523215300063,0.029684512473432546,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,31.049178938934922,"{""amplitude"": 0.526938118335466, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-0.34836090539487863,0.0359406430252041,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,34.953139563546344,"{""amplitude"": 0.4892998288575527, ""extra"": 0.8, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,-4.959024217591558,0.03025259300901159,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,30.342476251349662,"{""gas_coef"": 31.82285634536393, ""stellar_coef"": 0.3610098213692335}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,6.194529224111378,0.051683520424408526,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,41.4960296930526,"{""intercept"": 0.22202155972852322, ""slope"": 0.3643172707018562}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,-35.30150046894122,0.002862920192184225,UGC02487,RESPONSE_FAMILY_DOMINANT_ZONE,17,80.38,0.0,"{""coef"": [0.9206393359527859, -11.147114540953021, 58.469284218995654, -123.58145294009135, 115.42600668200772, -39.54569472437182], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,8.230614992868297,0.08145636627488023,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,3.7313543472614894,"{""amplitude"": 0.5637984210781489, ""scale"": 0.5}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,9.287061314000438,0.07679009578950374,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,4.78780066839363,"{""amplitude"": 0.6120908921314333, ""n"": 2.5, ""scale"": 0.65}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,24.83637541101611,0.19407452023824445,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,20.337114765409304,"{""amplitude"": 0.5211198413928373, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,8.66199743290874,0.08187027807852298,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,4.162736787301932,"{""amplitude"": 0.610595262543976, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,8.634455799658873,0.08184217067373498,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,4.135195154052066,"{""amplitude"": 0.6102543113610668, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,9.651860400790985,0.0780715515133454,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,5.152599755184178,"{""amplitude"": 0.5832839971017881, ""extra"": 1.0, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR
BARYONIC_MISMATCH_PROXY,12.920438520859651,0.10608486426059756,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,8.421177875252845,"{""gas_coef"": 7.502103746255031, ""stellar_coef"": 0.004956887569644032}",BARYONIC_SYSTEMATICS_PROXY
NUISANCE_GRADIENT_PROXY,7.564925679149482,0.08865279737725798,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,3.0656650335426745,"{""intercept"": -0.10160554134444447, ""slope"": 0.7509159916761068}",NUISANCE_PROXY
OVERFLEX_POLY5_NULL,4.499260645606808,0.04783925589993668,UGC02885,RESPONSE_FAMILY_DOMINANT_ZONE,19,74.07,0.0,"{""coef"": [0.0983456697499067, -4.342434110509908, 29.31018856969578, -67.14551304273931, 67.60344575524596, -24.96272358208558], ""degree"": 5}",OVERFLEX_NULL
SN_RRF_LOCKED_N3_258993,170.65139282249774,5.950866091345127,UGC02916,NUISANCE_SENSITIVE_ZONE,43,38.0,107.34838750806378,"{""amplitude"": 0.29610345978101565, ""scale"": 0.65}",SN_RRF_FAMILY
SN_RRF_SATURATING_FAMILY,172.21967315126318,5.847821672304983,UGC02916,NUISANCE_SENSITIVE_ZONE,43,38.0,108.91666783682922,"{""amplitude"": 0.2247190182603484, ""n"": 12.0, ""scale"": 0.3}",SN_RRF_FAMILY
NFW_LIKE_DIAGNOSTIC,171.62441505011134,6.400310557731764,UGC02916,NUISANCE_SENSITIVE_ZONE,43,38.0,108.32140973567738,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,171.18465672055027,6.0890703616699,UGC02916,NUISANCE_SENSITIVE_ZONE,43,38.0,107.8816514061163,"{""amplitude"": 0.21089055002666493, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR
